UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,UMAP16,UMAP17,UMAP18,UMAP19,UMAP20,Spectral_Cluster
-4.506329,4.244932,3.2057216,2.195696,5.2437696,5.4777765,3.447945,5.516695,5.3279223,4.2531657,7.793425,1.5130477,7.31275,8.333121,5.798767,4.2868156,3.4158323,1.888523,4.503708,4.9857183,2
12.868399,10.389321,4.3204255,6.682716,4.848166,5.2209616,5.335747,4.831104,3.355431,5.009039,6.4346647,4.61814,4.615092,5.6917114,1.8814629,1.7668147,4.812056,4.0458293,1.3542659,3.0717237,3
12.932289,10.830397,4.5787463,5.6651897,4.767567,5.919151,5.1921678,5.808631,5.209199,4.818254,6.467373,4.470919,5.2020407,6.1014566,2.6623394,2.7000866,4.5241,4.1194105,2.2587113,3.6238902,0
13.025108,10.256971,4.3575716,6.231109,4.4075427,5.820856,5.57367,5.71401,4.577825,4.6920633,5.9888706,4.8150167,5.272468,6.174702,1.9131777,1.9927509,4.4097075,3.7257748,1.4168061,2.477519,0
12.937639,10.675279,4.6236415,5.463122,4.663798,6.032126,5.3021255,5.955312,5.4266973,4.771288,6.3004456,4.4893055,5.4458647,6.236711,2.7251694,2.8220727,4.454327,4.0610776,2.4285798,3.4996269,0
12.840208,10.956064,4.409643,6.819546,5.2117066,4.9556994,5.0473275,4.457579,2.956626,5.161841,6.771766,4.4364567,4.1691356,5.4702187,2.0145185,1.7893056,5.0035505,4.2795568,1.4302458,3.6586468,3
12.960615,10.671809,4.6373115,5.655379,4.64923,5.8916817,5.4137964,5.6892343,4.9654846,4.799995,6.1434207,4.476885,5.4033246,6.2418504,2.5346198,2.608027,4.4701896,3.9648871,2.2998517,3.3073921,0
12.92036,10.126006,4.397594,6.6108227,4.966087,4.9738336,5.301864,4.723929,3.06078,5.007702,6.293281,4.7723703,4.5617766,5.6185937,1.8282067,1.7396477,4.8423085,4.1436515,1.458615,2.9691706,3
-4.6561136,4.3912864,3.4067225,1.7516977,5.7047653,5.237725,3.326364,5.975464,5.494392,3.8327534,8.34918,1.6445619,7.319879,8.683525,5.3779244,4.295339,3.6464348,1.7139305,4.442315,4.713524,2
13.135377,10.867487,4.4131646,6.3504744,4.564684,5.8633456,5.319622,5.8319087,4.8844547,4.6577644,6.142941,4.7623467,4.9759803,6.2313647,1.9377058,1.9648107,4.368155,3.8139331,1.1736941,2.746135,0
13.002611,10.115238,4.237516,6.4057484,4.408486,5.8698893,5.451129,5.8272014,4.7229753,4.662711,6.1385937,4.8553233,5.073236,6.165051,1.8317928,1.8847854,4.437484,3.811736,1.1078429,2.494609,0
12.724078,7.145725,4.2816687,5.663157,5.0857115,4.8875675,5.01272,5.414224,3.953796,4.8553233,6.3119106,5.369633,4.7650704,5.496643,2.3079658,2.369672,4.985484,4.9312396,2.254794,3.0766783,4
12.835754,11.141984,4.372714,6.629722,4.8905272,5.4843283,5.2005243,4.9277534,3.795568,5.035926,6.68382,4.3100266,4.5581427,5.797421,2.1381094,1.9741509,4.796499,4.051222,1.4536287,3.5548623,3
12.724712,11.167759,4.262227,6.8913426,4.632277,5.750014,5.376755,4.837178,3.8082337,5.0445013,6.610483,4.004172,4.6317067,6.1072307,2.015706,1.8146255,4.783797,3.906248,1.1792201,3.4939353,3
12.91007,11.2091875,4.4841285,6.554256,5.1422143,5.020655,5.145311,4.63907,3.1714063,5.1298003,6.6761694,4.527523,4.4519377,5.431794,2.115987,1.9646324,4.8834376,4.129925,1.6819487,3.5583405,3
-4.408179,4.44904,3.431099,1.6863767,5.500689,5.0919642,3.2967176,6.015333,5.0032372,3.765644,8.039089,1.6867335,7.51871,8.16744,5.621489,4.224295,3.7540007,1.9632021,4.101403,5.2738605,2
12.857893,11.149624,4.4235067,6.5837274,5.037377,5.2516947,5.1462626,4.779622,3.4962306,5.089975,6.7208977,4.4066324,4.4790406,5.599712,2.155801,1.9907564,4.8576903,4.123429,1.5867256,3.6123354,3
12.906788,10.852312,4.5788536,5.608972,4.301364,6.576327,5.4951344,6.195462,6.024891,4.6657376,6.105285,4.1628604,5.651705,6.8205547,2.6641617,2.758307,4.290932,3.8282342,2.1297169,3.382402,0
-4.5499454,4.3675346,3.3908174,1.8049679,5.650277,5.2800612,3.3454845,5.9170914,5.4682403,3.8702836,8.273285,1.6787841,7.319313,8.61756,5.413159,4.321281,3.6726167,1.8006982,4.4902406,4.7212386,2
12.982465,10.551436,4.4202023,6.2363696,4.606993,5.6560607,5.45295,5.4482784,4.308109,4.812611,6.178398,4.681521,5.097357,6.010823,2.0542133,2.0699015,4.5280395,3.8477015,1.5983053,2.861899,0
-5.04859,4.3702126,3.251708,2.006833,5.4228363,5.2762065,3.3368633,5.767558,5.4033604,4.1112337,8.082078,1.3519977,7.341621,8.5663,5.7107296,4.1496515,3.26245,1.4284525,4.2631865,5.016979,2
12.919236,10.925203,4.6222143,5.6208873,4.7823987,5.915225,5.2132134,5.7409196,5.163406,4.849185,6.4560843,4.398745,5.2390137,6.1151576,2.7168293,2.7505155,4.5327673,4.106638,2.3622046,3.6967752,0
12.697575,7.091668,4.3884554,5.5006056,5.1572723,4.7943873,5.044481,5.251713,3.8006487,4.910565,6.245669,5.2876744,4.844738,5.495955,2.4406657,2.5014937,5.0262585,4.981473,2.5789325,3.225177,4
-4.397433,4.2351656,3.179052,2.1627522,5.2772346,5.496009,3.4566984,5.519914,5.2689,4.1975684,7.7319946,1.606449,7.37379,8.282075,5.782915,4.32001,3.520276,2.0770097,4.5615807,4.9658985,2
-3.8123221,4.277736,3.5078259,2.0479536,5.2662873,5.5981383,3.5820735,5.4715858,5.546641,4.256314,8.028561,1.572468,7.0133905,8.426806,5.5938053,4.46147,3.556021,1.6647762,4.636819,4.52881,2
-4.398586,4.468618,3.4352045,1.6621758,5.494241,5.07342,3.304534,6.0322666,4.9530926,3.7458265,8.019798,1.6751964,7.5341387,8.1309595,5.6484494,4.215283,3.7538328,1.9538059,4.055971,5.319203,2
-4.357865,4.230527,3.205729,2.1460056,5.281155,5.5068436,3.472845,5.526287,5.2978826,4.1864576,7.783165,1.6103367,7.3389244,8.309733,5.7584705,4.3427243,3.5350096,2.049119,4.582386,4.924427,2
13.003345,10.527472,4.5717564,5.705801,4.3782363,6.141319,5.584343,5.9680605,5.293338,4.6715894,5.9056544,4.5397954,5.6213026,6.49775,2.3593867,2.4964316,4.3181224,3.7695193,2.0370588,2.8696322,0
12.981151,10.713579,4.3548217,6.4081793,4.827012,5.4107747,5.2362742,5.315339,4.0294266,4.8949404,6.4994206,4.786156,4.7494397,5.66872,2.0275743,1.9869515,4.6514363,3.9956744,1.4421903,3.0678253,3
-4.0366416,4.2940044,3.476604,2.0077782,5.34459,5.519747,3.523859,5.569446,5.541026,4.181385,8.094365,1.5764222,7.0725064,8.481128,5.5564413,4.4191523,3.55878,1.6497818,4.593054,4.580636,2
12.889758,11.2629795,4.5151396,6.7789893,5.189406,4.9547176,5.145454,4.361919,2.8524215,5.1715803,6.620034,4.3532624,4.2844944,5.56161,2.015333,1.8040178,4.9539857,4.168397,1.5426188,3.6240125,3
12.870656,11.179824,4.4732547,6.8255734,5.1745973,4.9711676,5.1428614,4.3730817,2.8662913,5.1670537,6.653873,4.362106,4.2579484,5.547,1.9927365,1.7699559,4.966404,4.17362,1.4768564,3.6037583,3
12.963207,10.665854,4.5966964,5.5995154,4.579933,6.071356,5.374592,5.9434605,5.377619,4.7390447,6.1925273,4.4905653,5.4495854,6.3340964,2.5803082,2.6779377,4.4151473,3.9690316,2.2325423,3.3094623,0
13.018212,10.617904,4.40348,6.1251307,4.7268877,5.621135,5.2746754,5.6500154,4.5504313,4.7958827,6.3885818,4.8366046,4.9959893,5.8234863,2.1574366,2.1876245,4.531949,3.9580855,1.6323789,3.0002518,0
-4.3692794,4.4436617,3.4176755,1.7087382,5.5092115,5.1344647,3.31681,5.9806576,5.0354533,3.7854028,8.016413,1.7018687,7.50542,8.190982,5.613406,4.2440567,3.7604866,1.9894352,4.1531982,5.206337,2
12.893901,10.939913,4.15567,7.0048976,4.4259357,5.8965406,5.427708,5.3039317,4.220728,4.825546,6.364789,4.35817,4.705262,6.2783103,1.683295,1.5743442,4.581959,3.7524216,0.6605042,2.847206,3
12.689428,7.142003,4.3226466,5.5685377,5.0912795,4.9409394,5.0177016,5.389903,4.0408764,4.8812485,6.3143606,5.257286,4.8133082,5.5661416,2.4219134,2.4770243,5.0030565,4.969788,2.4157343,3.2347393,4
12.840511,11.084903,4.358792,6.6403046,4.8752394,5.4859467,5.20862,4.9492326,3.8049471,5.025194,6.6701546,4.3383265,4.5631332,5.798498,2.1129758,1.9538693,4.7891736,4.044925,1.4196188,3.506696,3
12.8987875,10.847746,4.6159096,5.5440693,4.779077,5.946555,5.2023067,5.797668,5.266439,4.840176,6.489902,4.4178677,5.266498,6.1192455,2.7781281,2.8210487,4.5434856,4.1508574,2.4349473,3.7505758,0
12.888582,10.577409,4.4539523,6.7327743,5.0936856,4.8344827,5.282269,4.3827033,2.6542425,5.1270003,6.414094,4.598374,4.428481,5.49706,1.8668268,1.7110963,4.9381137,4.138547,1.5338708,3.2221687,3
12.810945,10.918273,4.313724,6.888599,5.133825,5.155022,4.9917617,4.6661925,3.316094,5.1123743,6.887639,4.403584,4.125453,5.5590053,2.0169058,1.7820567,4.979075,4.2912407,1.2329038,3.6871438,3
12.8258915,11.229154,4.432554,6.7556887,5.1162267,5.1905036,5.0915704,4.5726314,3.2702053,5.136024,6.771689,4.272424,4.292689,5.635098,2.1186328,1.8944842,4.9369373,4.1927958,1.4907469,3.753961,3
13.037848,10.060378,4.320043,6.275048,4.445899,5.662387,5.5666833,5.6651897,4.340529,4.6997724,5.9927287,4.971357,5.2173595,6.0168753,1.8198674,1.9131397,4.4414663,3.7477226,1.3605709,2.33982,0
13.097564,10.629035,4.3541436,6.04118,4.681282,5.7367444,5.2080193,6.0239453,4.9882565,4.688389,6.4365053,5.0463414,5.033099,5.778949,2.1462831,2.224721,4.4235253,3.918532,1.5075619,2.8462203,0
12.843514,11.117333,4.3874974,6.941086,5.0968165,5.038237,5.1563125,4.415703,2.9122689,5.158727,6.6897054,4.35427,4.2319684,5.5792074,1.9168689,1.6873147,4.964753,4.1492953,1.2898284,3.5420792,3
12.789933,8.21677,4.311556,5.9225163,4.949113,5.130332,5.1221714,5.3696914,4.0351357,4.858909,6.2985344,5.093437,4.7867174,5.6976204,2.2103374,2.2320988,4.8711796,4.628302,1.9755459,3.0767128,4
12.85951,10.489343,4.265083,6.512118,4.948276,5.3204293,5.096135,5.1707535,3.8657813,4.9821773,6.7735305,4.72259,4.5169697,5.5140724,2.091288,1.9894066,4.8153167,4.1901793,1.4194454,3.343582,3
-5.205643,4.38488,3.1639376,1.9331874,5.511417,5.2942004,3.3444836,5.776606,5.3761888,4.051509,8.034355,1.3542317,7.44224,8.62146,5.7110786,4.1240435,3.2616637,1.4538721,4.2938824,4.920319,2
12.83989,10.5494175,4.3180213,6.7723684,5.1080565,5.01215,5.0897493,4.663689,3.1317508,5.1001344,6.742695,4.613412,4.2683067,5.444633,1.9573811,1.7767459,4.959704,4.259819,1.3462869,3.4308035,3
12.888515,11.22098,4.302333,6.5957327,4.3237557,6.2770824,5.4741654,5.6079316,4.960161,4.768914,6.2977357,4.1258984,5.041664,6.577041,2.039182,1.9684607,4.446109,3.6952102,1.0968078,3.1124017,0
12.87698,10.675554,4.331942,6.3344607,4.801765,5.6085696,5.185061,5.3874006,4.3395615,4.9144244,6.6384196,4.5820804,4.7633915,5.795666,2.2113233,2.1463313,4.6915326,4.086463,1.5539517,3.3597825,0
13.034888,10.52735,4.2755146,6.4866695,4.605531,5.784056,5.2524085,5.7408767,4.7129445,4.717895,6.348425,4.7900467,4.8155503,6.0721307,1.9075358,1.8965994,4.495516,3.9375842,1.057487,2.8254528,0
12.835833,8.737575,4.274328,6.073448,4.881995,5.2341137,5.152068,5.4324865,4.103588,4.844837,6.3682895,5.0707374,4.778928,5.6782026,2.1273756,2.1414766,4.8034635,4.45975,1.7492436,2.9974415,4
12.890889,11.069848,4.387924,6.8740487,5.0734143,5.05361,5.155273,4.554011,3.0376253,5.106032,6.638666,4.4697676,4.2862563,5.566166,1.8974733,1.7011974,4.904624,4.123419,1.2813187,3.4214118,3
-4.713459,4.269496,3.2497036,2.0014555,5.6431265,5.3573823,3.3310933,5.7771254,5.609761,4.016927,8.19807,1.6445441,7.3199778,8.710731,5.4317765,4.2858567,3.5707843,1.8961738,4.618699,4.669975,2
12.961899,10.180204,4.174996,6.682691,4.671943,5.4952908,5.268436,5.437827,4.092036,4.8154297,6.4365644,4.8902974,4.660958,5.800151,1.7585516,1.7175045,4.641248,3.997209,0.9586239,2.7393942,3
12.783391,11.518882,4.3733554,6.8783035,4.609174,5.71502,5.483774,4.7006593,3.6288736,5.0466638,6.417953,3.924232,4.7380853,6.212964,1.9792683,1.7910672,4.731362,3.7813158,1.2610217,3.4268024,3
12.9154625,10.452266,4.260639,6.5992785,4.9133005,5.248538,5.1602798,5.1378174,3.7031555,4.9559445,6.644786,4.820489,4.528926,5.514331,1.9411079,1.85396,4.779235,4.1145725,1.2839104,3.112694,3
12.845699,10.40802,4.294489,6.7525964,5.007989,5.0686493,5.181384,4.732513,3.1839297,5.0650344,6.642078,4.656296,4.388315,5.496037,1.9066274,1.7537884,4.9123793,4.1849093,1.3229258,3.2566864,3
12.726642,7.5726333,4.238116,5.8602247,5.049777,4.976404,5.006183,5.3860965,3.9620306,4.8726482,6.4153686,5.2589707,4.671411,5.52003,2.243018,2.2674289,4.975589,4.8432097,2.030667,3.122071,4
13.016221,10.652298,4.2854667,6.461655,4.437746,6.0027404,5.3904266,5.8146067,4.905401,4.6813397,6.2235947,4.648266,5.006703,6.289727,1.9143817,1.9222772,4.4199743,3.7950556,1.0713917,2.7415211,0
12.824798,10.337842,4.3490458,6.648921,5.1977654,4.904765,5.0347743,4.6342387,3.0721552,5.11993,6.7631903,4.66967,4.250599,5.358358,2.0375547,1.8650825,5.004756,4.36936,1.5215814,3.5126326,3
12.956865,10.247461,4.551585,5.7701035,4.548122,5.8834043,5.485618,5.722864,4.895254,4.7524323,6.019408,4.592781,5.4183917,6.295335,2.358073,2.448679,4.4597173,3.9409914,2.082244,3.0122523,0
13.002376,10.849404,4.5155134,6.140909,4.8951693,5.4845786,5.19612,5.3757777,4.295645,4.88532,6.42401,4.660555,4.8521256,5.8338733,2.248557,2.2260869,4.6223435,4.075372,1.7851859,3.3119247,0
12.870877,10.811943,4.3900027,6.82725,5.1803117,4.929071,5.081511,4.5067086,2.9389026,5.1314077,6.7090087,4.5443025,4.20219,5.448842,1.9403268,1.7362982,4.9771066,4.249788,1.3683578,3.4949942,3
12.716985,6.8216896,4.266169,5.5920076,5.1209435,4.815472,4.9753184,5.4562836,3.9478736,4.8392715,6.308484,5.479852,4.7577252,5.4331374,2.3166149,2.3962226,5.0066657,5.015712,2.3085866,3.0371673,4
12.959373,10.36404,4.2704635,6.686634,4.591153,5.518705,5.443388,5.23313,3.8765514,4.8417864,6.2086463,4.7081804,4.816817,5.9834194,1.7347612,1.692421,4.613006,3.8680537,1.0761527,2.684736,3
12.98771,10.559629,4.2294455,6.5273895,4.548204,5.9387164,5.2360797,5.8165603,4.925287,4.7100067,6.4213414,4.6774817,4.8060617,6.176553,1.9456711,1.9172406,4.49586,3.9437432,0.9867042,2.9167,0
12.959011,10.47904,4.6230335,5.7120156,4.612913,5.858048,5.4743314,5.630335,4.8323054,4.7897882,6.048717,4.505778,5.418888,6.279913,2.4472303,2.5244136,4.4759636,3.9450638,2.2373984,3.1738174,0
12.84452,10.292581,4.193082,6.7816854,4.871413,5.2576766,5.195529,4.9892063,3.5340729,4.9919553,6.6640186,4.712262,4.4477367,5.5736585,1.8588984,1.7299917,4.8437233,4.131346,1.1323727,3.1184065,3
12.798441,10.806864,4.2581205,6.7875013,4.8357077,5.4746532,5.2055793,4.932606,3.7267127,5.0270405,6.70967,4.367676,4.4793015,5.7938914,2.0048728,1.8323612,4.831365,4.084768,1.2191781,3.4296613,3
12.907614,10.758262,4.777691,5.4080553,4.7664294,5.8422556,5.393825,5.5564985,4.927819,4.881676,6.181508,4.327317,5.4740415,6.2205334,2.7966857,2.8622637,4.53788,4.0654836,2.754474,3.642369,0
12.915901,10.071346,4.414895,5.923161,4.8762827,5.5009513,5.1483164,5.58339,4.532125,4.856383,6.5162835,4.8380814,4.9299192,5.717629,2.3684082,2.3839254,4.6668277,4.2314944,1.9537067,3.3055794,0
12.742278,11.131876,4.2730427,6.8693514,4.657558,5.6904445,5.3756323,4.825612,3.7460914,5.046864,6.595824,4.062863,4.633584,6.053925,2.0049727,1.8122734,4.7857165,3.9114387,1.2062289,3.4547637,3
12.772449,11.337166,4.3395867,6.7552857,4.738473,5.62717,5.338673,4.8142557,3.733365,5.0668883,6.631498,4.0857515,4.648228,5.9590626,2.096855,1.9123273,4.7828383,3.917614,1.3744069,3.554146,3
12.988543,10.628003,4.39618,6.322628,4.7057147,5.483856,5.3933377,5.3318067,4.039359,4.861809,6.294051,4.7621775,4.962257,5.802835,2.0069737,2.0053713,4.5874863,3.8799639,1.5432614,2.8867264,3
13.015564,10.335921,4.2216563,6.5261836,4.8395076,5.4089217,5.0935106,5.5609813,4.2532125,4.8153744,6.603819,5.019681,4.5677395,5.607174,1.8971262,1.8644913,4.646985,4.107122,1.0986128,2.9228544,3
13.053941,10.845827,4.267726,6.6645494,4.587984,5.8301563,5.2439303,5.689885,4.677369,4.715984,6.3602376,4.6932,4.720507,6.1578965,1.8190279,1.7806937,4.485339,3.8795252,0.85321337,2.8316813,0
13.012365,10.416148,4.2586164,6.341857,4.742075,5.6594687,5.116433,5.7947125,4.730664,4.754997,6.5587025,4.923812,4.742915,5.8009343,2.0435193,2.0387602,4.557925,4.0696015,1.23469,2.993635,0
12.979108,10.68909,4.4773264,5.8297906,4.3740134,6.3648496,5.4290543,6.157639,5.734665,4.632477,6.1459084,4.4393325,5.4399886,6.606297,2.4071562,2.4967184,4.321064,3.8408403,1.7873316,3.1103208,0
12.877978,9.470015,4.3804007,6.298238,4.8799353,5.1381345,5.306915,5.0304623,3.5618708,4.928494,6.226154,4.8536057,4.772736,5.7372527,1.9944675,1.9631065,4.800237,4.2489266,1.6969665,2.9643507,3
12.972423,10.585417,4.4045057,5.991854,4.8154755,5.6613903,5.141324,5.738708,4.779565,4.8156896,6.5750155,4.80156,4.9397736,5.7679863,2.345233,2.363233,4.5787716,4.101212,1.790141,3.286349,0
12.65471,7.064789,4.319714,5.54901,5.084258,4.9444647,5.0287766,5.3433194,4.0142336,4.900278,6.301069,5.205564,4.82455,5.6005754,2.4520507,2.4967282,5.029256,4.9974494,2.47755,3.289083,4
-4.4364977,4.2673616,3.3107433,2.0274131,5.46512,5.448544,3.4369907,5.6628504,5.5194197,4.094283,8.099015,1.6061137,7.234862,8.561158,5.5501704,4.350183,3.5527356,1.8315761,4.606865,4.6936073,2
13.046796,10.463492,4.2796097,6.3419337,4.3606515,6.026505,5.4647746,5.965116,5.005405,4.6245832,6.126208,4.793655,5.1642222,6.2673173,1.8934231,1.9568871,4.3534465,3.7196639,1.1297677,2.519011,0
12.947704,10.379659,4.166381,6.7271366,4.6497397,5.5769124,5.260459,5.4486585,4.169083,4.818194,6.4890404,4.8025994,4.6433053,5.845349,1.7751579,1.7202505,4.6356306,3.9653833,0.91111445,2.8057497,3
12.888259,9.940875,4.081722,6.710894,4.7669806,5.4898753,5.0756454,5.530906,4.231179,4.817202,6.701282,4.9279394,4.4422956,5.676298,1.82483,1.7567608,4.7330966,4.1803684,0.8842416,2.9338162,3
12.582929,12.31489,4.1383004,7.5117416,4.1516438,6.022583,5.75485,4.3046594,3.2560818,5.1036687,6.440897,3.3529668,4.78618,6.6117573,1.6812124,1.4158053,4.767015,3.448831,0.60675436,3.4159162,3
12.89544,11.200499,4.615764,5.694725,4.375055,6.5057526,5.4756536,5.991855,5.8015456,4.7415085,6.190278,4.0321126,5.5641236,6.736612,2.6797144,2.7298877,4.332958,3.8072188,2.1501143,3.524234,0
-5.1424375,4.392894,3.2268214,1.7669139,5.856304,5.204363,3.244035,5.959539,5.554745,3.858946,8.269868,1.5489421,7.4847107,8.840163,5.382097,4.141491,3.4915435,1.6442299,4.422624,4.6442256,2
12.926044,10.67085,4.643471,5.4730034,4.73881,5.9162297,5.28038,5.819125,5.2199306,4.8173504,6.332794,4.485576,5.387924,6.142503,2.7375798,2.8164322,4.504918,4.1001735,2.4954383,3.5680683,0
12.983895,10.726155,4.5107226,5.7835345,4.398295,6.3488946,5.417291,6.156495,5.744423,4.6428366,6.1432734,4.4299903,5.4538307,6.5939627,2.4483278,2.5437653,4.3190484,3.8577154,1.8581535,3.153223,0
12.851914,9.879932,4.468648,6.3926215,5.119713,4.8824534,5.2026305,4.6296673,3.0569131,5.0715117,6.396038,4.7121854,4.5365257,5.5423007,2.0663047,1.958081,4.944753,4.344209,1.8351276,3.3133013,3
12.842146,10.989359,4.315259,6.873091,4.625455,5.5459137,5.478191,4.802918,3.5210855,4.9959292,6.3392143,4.2569294,4.717575,6.0514164,1.8260627,1.6832262,4.721689,3.8234243,1.1488562,3.0946193,3
12.69087,7.8299065,4.3201857,5.7676964,5.0869136,5.0051885,5.022856,5.2625995,3.938499,4.935699,6.442244,5.0713534,4.722737,5.564157,2.3959138,2.3990812,5.0021744,4.8469396,2.2646725,3.3673174,4
12.856699,11.073272,4.4172106,6.524874,4.7875295,5.5272517,5.3395486,4.9513054,3.8079007,5.005958,6.48831,4.3173466,4.764012,5.898259,2.1251404,2.0032942,4.729166,3.9483554,1.5660764,3.387997,3
12.984829,10.258306,4.4522157,6.3219547,4.6096234,5.453342,5.572948,5.1766763,3.8108504,4.8462176,5.9668384,4.7153115,5.1112466,6.0196376,1.9025129,1.9196256,4.5737653,3.8352711,1.6013583,2.6672196,3
12.984517,10.362242,4.4998765,6.2732697,4.6521416,5.482213,5.5309515,5.165511,3.895803,4.8541713,5.9807315,4.6353364,5.092451,6.0789094,1.9832988,1.9862095,4.5788083,3.8794534,1.6825032,2.8106196,3
12.975091,10.699095,4.5759277,5.638157,4.4381824,6.2819858,5.4378347,6.1003666,5.6761274,4.6761746,6.104727,4.420992,5.537494,6.5463476,2.534549,2.6472409,4.330023,3.874551,2.085108,3.2028236,0
12.917024,11.119365,4.4504695,6.5781074,5.082601,5.096802,5.159011,4.7326183,3.2987907,5.0894804,6.6451106,4.54951,4.4734406,5.4998713,2.076337,1.9333093,4.8507695,4.1097407,1.586516,3.4736037,3
12.740043,11.87229,4.470548,6.621649,4.652199,5.8451014,5.46405,4.7360883,3.883193,5.101882,6.543673,3.7449963,4.865043,6.19791,2.2809837,2.0907707,4.723409,3.7790642,1.648989,3.7764206,3
12.91596,10.696557,4.3423457,6.8232455,5.072354,5.0526986,5.1071763,4.736189,3.219744,5.0460267,6.6358113,4.6453896,4.275208,5.542701,1.8680398,1.699455,4.8881283,4.193581,1.2134923,3.2983413,3
12.940532,10.692991,4.478942,5.8881745,4.496521,6.223856,5.341941,5.9928794,5.518315,4.7081885,6.2706175,4.405103,5.2878556,6.472912,2.4401348,2.49091,4.4139934,3.9454365,1.814285,3.281121,0
-5.155265,4.3732295,3.1580617,1.8649876,5.751102,5.3247266,3.3159015,5.8431025,5.568462,3.948635,8.178152,1.5199432,7.4469,8.838208,5.473133,4.1871834,3.4249551,1.6363959,4.5319543,4.583665,2
12.947642,10.518795,4.437471,6.7538395,5.0800624,4.8265734,5.266813,4.4978013,2.7375982,5.075749,6.3678727,4.72442,4.41389,5.498144,1.7847904,1.6503353,4.893238,4.12531,1.4074063,3.0748827,3
12.930489,10.93175,4.435118,6.4495206,4.946888,5.2842593,5.2263527,4.9999514,3.6595385,4.9932914,6.5450864,4.606981,4.657656,5.624521,2.0933895,2.004709,4.754141,4.03919,1.605918,3.2951155,3
12.872883,11.460962,4.696739,5.6945133,4.3310823,6.5389843,5.5988393,5.78854,5.6147633,4.7943544,6.099747,3.8191464,5.6612983,6.8255954,2.7216132,2.7509181,4.3263116,3.7061355,2.2904904,3.605458,0
12.915058,11.183864,4.48278,6.514047,5.1340213,5.0457425,5.138763,4.6980658,3.2549214,5.1158514,6.6791177,4.549385,4.475855,5.434343,2.1364577,1.9946876,4.86871,4.1325865,1.7009807,3.5530849,3
13.029457,10.098199,4.452244,6.08775,4.4529724,5.7087092,5.627094,5.5974035,4.4033484,4.7129908,5.8469806,4.8214107,5.3645034,6.1892414,1.9647962,2.0650423,4.428113,3.7623036,1.6639715,2.4767592,0
12.8185,11.226283,4.458259,6.720485,5.1673293,5.1437206,5.067616,4.524086,3.2210062,5.157877,6.793662,4.262494,4.274069,5.604091,2.1604679,1.9303143,4.964788,4.2352295,1.5739073,3.826141,3
12.839092,9.629234,4.0721016,6.4667253,4.6819344,5.7570415,5.045616,5.832607,4.8456683,4.76312,6.707941,4.8686237,4.605321,5.8760986,2.0296063,1.9897324,4.6844506,4.273423,1.0556111,3.069309,0
-4.8247223,4.2780004,3.237811,1.997511,5.487183,5.3970985,3.4209144,5.700216,5.5084634,4.083938,8.136929,1.4541419,7.2915983,8.641295,5.6195564,4.2545996,3.3896017,1.6095829,4.479657,4.769026,2
12.957345,10.223753,4.1730165,6.4919105,4.419295,5.9496107,5.3730454,5.851836,4.848842,4.6889067,6.3156095,4.7694798,4.9703355,6.1532483,1.8748335,1.8884,4.4729524,3.8595982,1.0027622,2.6655133,0
12.730959,11.893092,4.4891562,6.6036224,4.6507807,5.8634434,5.4808264,4.717665,3.8813064,5.1169615,6.5392313,3.7250159,4.884413,6.2162566,2.3007054,2.1104488,4.722805,3.7622266,1.6683655,3.7964215,3
-4.3991046,4.387971,3.3675232,1.8363454,5.5022206,5.173179,3.2907462,5.905188,5.144157,3.88382,7.9791155,1.7106686,7.4830637,8.243399,5.5904026,4.23657,3.7256415,2.0534122,4.2500234,5.1681542,2
12.718543,7.0015993,4.317239,5.587323,5.100901,4.8380957,5.037952,5.3703837,3.8876026,4.862603,6.2464247,5.380294,4.8146267,5.5016685,2.3375535,2.4087229,4.994993,4.953834,2.3757763,3.0678244,4
-4.500513,4.2473106,3.1433313,2.2032447,5.290539,5.4540553,3.3970766,5.519224,5.259479,4.2277637,7.6595507,1.5976485,7.4343534,8.264714,5.794506,4.2618484,3.487507,2.1070876,4.5126324,5.040664,2
12.770469,10.550449,4.4087896,6.5495763,5.216643,4.9804125,5.0400405,4.5567513,3.1282961,5.171425,6.818631,4.480438,4.3091455,5.412791,2.206798,2.013222,5.0293703,4.3803554,1.7462634,3.764902,3
13.017305,10.575964,4.5568614,5.659029,4.4553256,6.251067,5.4904222,6.053046,5.541646,4.637293,6.14485,4.521898,5.539382,6.495529,2.4846487,2.593651,4.338786,3.8384473,2.1486237,3.2056773,0
-4.457593,4.292059,3.3302405,2.04703,5.4500036,5.362209,3.3662438,5.7173133,5.4494915,4.087431,8.057672,1.6326079,7.2823834,8.47704,5.55968,4.313124,3.5747309,1.9046446,4.5186806,4.8695464,2
12.98958,10.046457,4.268312,6.634605,4.6186085,5.3873887,5.448793,5.253122,3.7582085,4.816108,6.135364,4.892611,4.8277583,5.892578,1.6721922,1.6630329,4.616093,3.9006882,1.1005529,2.5121303,3
12.695042,6.9476895,4.306923,5.5742617,5.1274614,4.8326707,5.001504,5.3637924,3.9044242,4.876608,6.3020053,5.3625855,4.7802234,5.4804926,2.3749585,2.4376698,5.0227423,5.0043755,2.4035335,3.1517382,4
