UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,UMAP16,UMAP17,UMAP18,UMAP19,UMAP20
12.4251795,9.074652,4.9601617,3.2708273,5.963486,5.0975456,5.910417,5.907373,1.919587,3.5720365,6.692205,4.84912,3.5243015,3.300883,2.9173887,3.1689022,6.5343328,5.7976103,1.0101324,2.05612
12.955594,12.466289,5.1383705,2.9427555,5.883302,5.241375,6.3119006,6.024986,1.5608759,3.711309,6.7783985,4.265829,3.7046854,2.2391627,2.9806972,2.9376283,6.718684,4.7340236,0.122263454,1.6174561
-3.901818,5.71145,4.9585023,6.2388234,4.2661486,3.2474449,-0.48500526,5.3532834,6.9503126,4.796122,6.653393,2.7140107,8.305981,8.0795965,5.837463,4.4246683,3.5544746,3.2798333,4.8902764,5.5525103
13.100785,13.005742,5.1178956,2.9679003,5.883442,5.384585,6.186596,5.837061,1.5994922,3.6506405,7.0467625,4.099665,3.8514009,2.2520864,3.1273658,3.1746345,6.722891,4.381862,0.46762747,1.9298061
12.922652,12.564355,5.1614833,2.9305055,5.825872,5.3399844,6.329745,6.3258743,2.0771954,3.7505977,6.674323,4.2708426,3.7445047,2.3708282,2.974877,2.8930302,6.5258455,4.766743,-0.070672266,1.4689676
-3.4573998,5.4351664,5.039197,6.3780622,4.2108226,3.34392,-0.1481758,5.6402354,6.884837,4.8262434,6.802882,2.8549201,7.952248,8.37119,5.7557707,4.541734,3.2859428,3.2937562,4.7281704,5.8021107
12.420927,8.617257,4.9190364,3.3359356,5.89215,5.0381455,5.8686047,5.68024,1.9153179,3.684832,6.6320047,4.870579,3.6874583,3.5553043,2.9289255,3.170076,6.470297,5.778008,1.4646227,2.3321633
12.637594,13.962427,4.717214,4.3943305,5.0034194,5.8769865,6.1669006,5.6553016,3.4101083,4.408833,6.494272,2.691449,4.5924544,4.0354366,2.8287976,2.5375996,5.6712637,3.370865,0.3805087,2.4152122
-3.920801,5.6172223,5.124244,6.677393,4.2357044,3.0717094,-0.7269356,5.739954,7.3134665,4.7615075,6.87069,3.097661,8.276706,8.69361,5.8709927,4.4941545,3.2778277,3.2227464,4.723317,5.437998
12.451451,9.782742,4.9610643,3.3157954,5.9656944,5.207992,5.9337993,6.017103,1.9104114,3.5110016,6.789509,4.65746,3.4591322,3.1135604,2.9252083,3.172734,6.5687137,5.6209354,0.62521946,1.913205
12.755415,12.294307,5.1862383,2.9186723,5.820695,5.7710285,6.105816,7.246998,3.5033114,3.504791,6.7608423,4.4255013,3.6726148,2.754056,3.119739,3.195806,6.093467,5.115738,-0.47138017,1.218141
12.458446,11.635193,4.937883,3.4683778,5.9787874,5.6930876,5.8803487,6.5298915,2.2757523,3.2330315,7.1793385,4.137487,3.2854257,2.7489102,3.0898886,3.4033434,6.563538,5.2074633,-0.41939405,1.5792114
-4.0381565,5.669843,4.992756,6.241352,4.2907476,3.324778,-0.43194243,5.3564963,6.8885503,4.763626,6.793882,2.7894619,8.340844,8.176138,5.739988,4.405208,3.44466,3.1884127,4.894165,5.6026764
-3.887506,5.8015256,4.954029,6.4220862,4.126392,3.1167164,-0.98570716,5.9299355,7.543343,4.825167,6.71247,2.7916532,8.059417,8.630456,6.2212114,4.6624928,3.1565642,3.5069547,4.5040035,5.8882008
12.86478,12.468026,5.1671586,2.9352827,5.865107,5.388929,6.2937884,6.507343,2.2347589,3.6623814,6.6960917,4.317621,3.633749,2.3767507,2.9508674,2.9150755,6.496846,4.9006767,-0.2765706,1.3314469
12.441076,9.599529,4.933327,3.3789558,5.9273915,5.1464887,5.9318366,5.8478904,1.8218645,3.582968,6.743563,4.635234,3.5179915,3.22105,2.8931518,3.1221411,6.568091,5.5907683,0.8142309,2.0358245
12.546701,11.777839,4.980768,3.3418367,5.9787292,5.655228,5.9392753,6.5268435,2.2348578,3.278641,7.137709,4.187045,3.3498936,2.6447713,3.1149797,3.382828,6.578757,5.1619263,-0.35372192,1.5693223
13.054024,12.901544,5.099382,3.086821,5.8522267,5.1789103,6.2956038,5.589234,1.1744028,3.7764711,6.8727283,4.0352597,3.7807765,2.2212226,2.9105525,2.8720756,6.827772,4.38278,0.34745634,1.8412277
12.57986,12.684325,5.0569406,3.3721814,5.7287917,5.809104,6.0960345,7.0570493,3.342613,3.544546,6.772684,3.9844205,3.5466936,2.9122646,2.9237328,2.989928,6.122453,4.9096813,-0.8878142,1.165137
13.113555,13.188971,5.0733247,3.2077305,5.837289,5.3027163,6.1475863,5.496217,1.3421497,3.6990898,7.069041,3.8880482,3.8414154,2.342334,2.9435585,3.0009556,6.7919993,4.175075,0.51832914,2.0337374
12.89751,13.23138,4.9945693,3.3850808,5.784648,5.431231,6.190261,5.7284255,1.5091866,3.7013028,7.016292,3.7286928,3.7365952,2.424282,2.9741533,2.9923193,6.716541,4.2535524,0.0499085,1.8647206
13.01,13.121121,5.1403217,3.0655622,5.639375,5.2915235,6.4379115,6.0472994,2.1087835,4.0368986,6.5049334,3.9941905,4.0101876,2.52932,2.8865442,2.6459334,6.426323,4.349758,0.127251,1.6262141
-4.017071,5.6125607,5.029313,6.20853,4.2799625,3.338976,-0.41324914,5.4653378,6.8918815,4.7802553,6.863623,2.7214549,8.217293,8.237872,5.7804413,4.434134,3.3492787,3.1872602,4.79896,5.8028436
13.063006,13.0485935,5.1040215,3.0672832,5.7816634,5.2252936,6.3512483,5.6605153,1.3528497,3.8706133,6.7962384,3.999915,3.9051766,2.2695818,2.9832747,2.8654974,6.7391596,4.306085,0.38805658,1.8701748
-4.1836624,5.695135,5.0622454,6.2719984,4.2467093,3.2331808,-0.70866865,5.6613417,7.1411734,4.7812815,6.934372,2.7202497,8.216557,8.428701,5.936639,4.489245,3.2280815,3.2198722,4.6535797,5.9030957
12.843129,12.725873,4.988015,3.3310795,5.793553,5.600171,6.0438824,5.998485,2.016441,3.5921972,7.10781,3.8854704,3.80757,2.6565497,3.171822,3.2857533,6.566212,4.471609,0.27041796,2.0040693
12.815241,12.369327,4.968757,3.3240798,5.628577,6.0698113,5.7393765,6.5561953,3.7366052,3.574341,7.1986547,3.9918876,4.2193666,3.4334223,3.5257103,3.7425015,5.939076,4.4773135,0.882507,2.390363
13.018664,12.304335,5.1630096,2.8612585,5.9211016,5.1121745,6.3431273,5.8490505,1.3055466,3.7474809,6.7464156,4.3658347,3.7206254,2.1671295,2.9460592,2.89194,6.7972918,4.745529,0.3285277,1.6748241
12.780375,13.337565,4.9986305,3.5553577,5.528988,5.492038,6.3313093,6.0728393,2.3904607,4.018029,6.5766444,3.5753064,3.9348667,2.879155,2.8262455,2.6120381,6.3049617,4.21645,-0.23927237,1.6494304
-3.8223345,5.4730363,5.097079,6.201001,4.274307,3.3365498,-0.26214942,5.560589,6.8170204,4.814297,6.904618,2.6391153,8.024714,8.24898,5.7843714,4.4511857,3.309196,3.1776683,4.7196703,5.9838567
12.870126,13.119936,4.9854584,3.4342449,5.6958857,5.6184077,6.0824594,5.964258,2.2009015,3.7083704,7.0213447,3.7197077,3.894952,2.7605493,3.073311,3.1231725,6.464583,4.258808,0.20278788,1.9817611
-3.9321759,5.7376027,4.9695535,6.262049,4.1808867,3.211184,-0.76929134,5.7603526,7.2851386,4.8228517,6.751629,2.667624,8.072033,8.423348,6.105673,4.582115,3.230462,3.4117718,4.5859394,5.9670463
-3.7937796,5.703441,4.9618587,6.2788,4.269513,3.1942754,-0.4623133,5.313206,6.94382,4.807689,6.5759406,2.6998835,8.311578,8.008412,5.8393235,4.4047856,3.655638,3.2950807,4.928083,5.4549656
12.47699,9.063868,4.9834156,3.204574,5.9640465,5.0418477,5.951171,5.847021,1.8248726,3.6139421,6.655995,4.8856707,3.5618598,3.2439659,2.9109285,3.133745,6.558999,5.7770615,1.0869925,2.0670855
12.784926,12.109817,5.202203,2.8273296,5.822201,5.6260014,6.202202,7.0992284,3.174882,3.5946841,6.6593604,4.5179696,3.7190177,2.6465924,3.1268857,3.124564,6.1871777,5.158556,-0.33017144,1.2572603
12.454849,11.775267,4.921931,3.580942,5.8630223,5.681856,5.9194455,6.4797077,2.4641275,3.377571,7.0442314,3.993521,3.3826387,2.9427037,2.977,3.2253065,6.4438014,5.07611,-0.42985243,1.5809518
12.822318,12.619476,4.9502525,3.3620188,5.8466897,5.682271,5.935836,5.956542,1.9694237,3.4731574,7.2939887,3.8860383,3.7848997,2.6574948,3.2976444,3.5037394,6.615297,4.4802523,0.41382724,2.1618853
12.846868,12.610808,5.169965,2.9349904,5.900819,5.602561,6.164626,6.793487,2.6710405,3.4963455,6.8710804,4.3168373,3.590151,2.4303205,3.060315,3.1344936,6.3943725,4.921666,-0.40068507,1.3023252
12.924164,12.295454,5.175951,2.8545961,5.8896985,5.2372704,6.3527985,6.2479544,1.7902654,3.7216268,6.668935,4.396059,3.67886,2.2507257,2.966467,2.8921611,6.639786,4.8941803,-0.014236252,1.457746
-4.240044,5.714936,5.1367025,6.5234876,4.2484007,3.071132,-0.8386657,5.6922035,7.262111,4.760631,6.9766293,2.9185019,8.370457,8.553906,5.881203,4.471406,3.2955317,3.1602027,4.6837707,5.577082
-3.7530127,5.7049603,4.9715242,6.2873206,4.2578483,3.1444561,-0.52810115,5.372251,7.013774,4.8259125,6.548261,2.6550434,8.25692,8.02008,5.919254,4.4203024,3.6618886,3.3344638,4.8809576,5.493648
-3.6816866,5.500327,5.0538025,6.3174233,4.217897,3.3317077,-0.28734913,5.6705236,6.9315357,4.816541,6.882492,2.7859936,8.0018425,8.389674,5.8016734,4.5363755,3.2334044,3.2610304,4.6772556,5.9075623
12.7758,12.795708,5.145729,3.114169,5.802654,5.9009523,5.995624,7.1554813,3.6583247,3.442346,6.9277444,4.1728497,3.6589825,2.8575726,3.0662975,3.2243116,6.0489073,4.8474226,-0.51487577,1.2905778
12.80736,12.221948,5.1333284,2.9891446,5.640482,6.116026,5.8594675,7.3493404,4.6478086,3.5778644,6.8784776,4.3743987,4.1543784,3.4201138,3.4363399,3.5613735,5.6318865,4.850115,0.38364655,1.8074046
12.76026,12.9852915,4.8937736,3.692467,5.700789,5.589334,6.0129914,5.712213,1.8855997,3.66607,7.107205,3.5470264,3.7746522,2.8513749,2.9786959,3.091838,6.5674934,4.2308564,0.15112962,2.0705006
12.497378,9.758205,4.970217,3.283503,5.902419,5.247332,5.9184523,6.038615,2.1758697,3.5831108,6.7477765,4.668528,3.6141129,3.2609396,2.975222,3.2002091,6.4466476,5.55906,0.84394026,2.0300772
12.4763,11.870752,4.9304295,3.5657933,5.84467,5.6998425,5.927191,6.507112,2.542471,3.3966892,7.032564,3.9794662,3.4178472,2.953721,2.9843528,3.2199016,6.412525,5.037178,-0.4264849,1.5795051
-4.074875,5.7492833,5.056462,6.5086975,4.156762,3.0761352,-0.8853208,5.850069,7.3692746,4.805585,6.9009156,2.8602147,8.213416,8.573967,6.005403,4.606236,3.226995,3.325111,4.552986,5.716342
13.051585,13.120112,5.0471454,3.193858,5.8122497,5.2674103,6.244133,5.483174,1.1993092,3.782099,6.9749184,3.878837,3.8525321,2.2999666,2.9846685,2.963491,6.8109236,4.2052674,0.45839557,2.010288
12.444902,8.356162,4.947254,3.2513812,5.915127,4.9668627,5.8840837,5.618151,1.8435965,3.7101786,6.595437,4.9957495,3.7197845,3.5672204,2.9434447,3.1765313,6.4867377,5.854862,1.637874,2.3818812
-3.9274597,5.702321,4.970129,6.527359,4.2005496,3.2305877,-0.6998948,5.682614,7.291291,4.758762,6.780285,3.0721712,8.26228,8.620414,5.8943725,4.554075,3.228582,3.3358564,4.743938,5.5171785
12.810942,12.219056,4.976347,3.285787,5.627666,6.1397605,5.679536,6.6759996,4.014241,3.5419705,7.2246633,4.0639057,4.262821,3.5413792,3.5894165,3.8459086,5.8475494,4.5414114,0.9779947,2.438081
12.679377,12.200655,5.0560684,3.1906037,5.9382586,5.568187,6.0838013,6.5401487,2.227484,3.4132009,6.9858246,4.196614,3.436644,2.4999263,3.0372162,3.190487,6.5558276,5.0248003,-0.41585708,1.4320954
-3.7215478,5.6824813,5.0048323,6.3434896,4.266377,3.109011,-0.5096588,5.366905,7.00879,4.8243227,6.5518694,2.689037,8.273073,8.033105,5.89211,4.402105,3.6878874,3.304648,4.8961263,5.4292984
-3.7511222,5.777815,4.9921503,6.2391086,4.26286,3.0060096,-0.61546856,5.3164115,7.026023,4.8649955,6.454298,2.4785626,8.293505,7.8241744,6.0141044,4.3860154,3.847784,3.3466954,4.8850875,5.4574795
-4.000318,5.597234,5.097851,6.56246,4.2467613,3.2026398,-0.6253737,5.7039356,7.203724,4.7473564,6.9411607,3.072667,8.254648,8.679172,5.8152103,4.4951606,3.1911914,3.195413,4.7289977,5.5759225
12.702387,12.555425,5.007382,3.3721797,5.561863,6.2268605,5.755477,7.133446,4.620809,3.5738778,7.0217094,3.9800315,4.136782,3.6262136,3.3850653,3.5657568,5.634068,4.590549,0.2948744,1.969924
12.667235,12.008266,5.0491185,3.1723187,5.9910026,5.64868,5.980231,6.6106086,2.339343,3.2935872,7.1192746,4.260021,3.405375,2.5415323,3.1239312,3.3745525,6.548961,5.1099486,-0.32060105,1.5061386
13.177794,13.106327,5.1351514,2.9893224,5.8189554,5.100744,6.370046,5.419707,1.0491632,3.8966467,6.81263,4.0403137,3.9209166,2.1588302,2.9162831,2.8037574,6.838208,4.2137814,0.59570867,1.9361538
12.854536,12.539516,5.0658116,3.1671143,5.742842,5.929318,5.8711143,6.703423,3.4741542,3.5143218,7.1034465,4.113949,3.9765332,3.071597,3.3270822,3.523265,6.074112,4.622821,0.37372044,1.9485008
12.683114,12.341663,5.1072326,3.1500375,5.8237453,5.719567,6.0840063,6.957205,3.0872037,3.488942,6.8325157,4.2167845,3.5691683,2.7600594,3.0214067,3.1275456,6.232392,5.0289416,-0.54990536,1.2838204
12.780692,12.613143,5.1592603,3.0514321,5.7971473,5.7928805,6.0713673,7.113909,3.4992917,3.5127802,6.820581,4.244904,3.670642,2.8065538,3.0379767,3.1432464,6.092005,4.921777,-0.48502108,1.2610674
12.764817,12.328442,5.0891585,3.145629,5.6383333,6.180599,5.7871056,7.2766156,4.642744,3.5288775,6.983239,4.2299805,4.1128416,3.4821532,3.4243443,3.6067245,5.6438403,4.7648163,0.33007267,1.8703123
12.764118,13.020317,4.8924003,3.6981156,5.702616,5.5874724,6.0140944,5.6959777,1.8596246,3.664772,7.114878,3.5349305,3.7709923,2.8383532,2.9754322,3.0888057,6.5775795,4.214109,0.14666869,2.0724998
12.813944,13.092909,5.074639,3.2997634,5.641323,5.5023828,6.308061,6.357687,2.542657,3.8743756,6.611088,3.8643339,3.827596,2.7192924,2.8624039,2.7266712,6.3105507,4.47034,-0.32182264,1.4671378
13.030199,13.304648,5.0410857,3.2567477,5.777646,5.2521753,6.2916203,5.4854155,1.1856352,3.8285568,6.9099646,3.7884386,3.8294427,2.2988822,2.9016063,2.8378515,6.7993364,4.152137,0.2825586,1.9132864
13.032089,12.795474,5.1730227,2.9136317,5.7157655,5.350831,6.3491073,6.2055783,2.2742207,3.9084382,6.6086845,4.200952,3.9970872,2.5193963,3.012289,2.8621223,6.4078846,4.5291896,0.27501613,1.6705091
12.616251,12.1007595,5.00138,3.3150856,5.94757,5.623474,6.00295,6.460679,2.1648836,3.3501506,7.098834,4.1274614,3.4070141,2.5704627,3.0826232,3.295756,6.586328,5.0110507,-0.35959345,1.5538188
12.797036,10.489445,5.0777454,3.013016,5.859444,5.043987,6.1437716,5.7582984,1.7753334,3.81433,6.5974226,4.663537,3.8356795,2.9210906,2.934666,2.9773948,6.553952,5.1977215,1.0714352,2.0503647
12.807152,13.054522,4.9186544,3.6058567,5.8189387,5.4621153,6.0542426,5.564214,1.3627032,3.5862992,7.1741123,3.614828,3.6148884,2.5404532,2.916425,3.0543354,6.784415,4.263653,0.055835724,1.9732902
-3.9587193,5.576663,5.0262403,6.1646233,4.278603,3.3768785,-0.32808098,5.449356,6.8199415,4.7908115,6.865468,2.6754196,8.168319,8.185789,5.7572665,4.4379244,3.3535712,3.187389,4.7978215,5.863425
-4.0803394,5.7222357,5.038817,6.381408,4.253454,3.1714625,-0.66588986,5.521256,7.111271,4.779267,6.8096824,2.8219361,8.342703,8.326569,5.8615503,4.448509,3.417298,3.2208347,4.7859187,5.566724
-3.8571033,5.694439,4.986928,6.3067265,4.1724377,3.2138853,-0.73642904,5.819051,7.301015,4.824645,6.771966,2.7115192,8.019132,8.497118,6.102046,4.6015954,3.181726,3.4175835,4.559107,5.986253
12.455163,10.682073,4.941674,3.4189308,5.9697685,5.380144,5.9348893,6.1518497,1.9165715,3.40817,6.95255,4.3814554,3.3620024,2.9086382,2.9546168,3.2162197,6.615703,5.3932247,0.13031808,1.7593848
12.74148,10.530884,5.0993295,2.981166,5.8423834,5.204441,6.106614,6.161611,2.3326943,3.7529366,6.580652,4.7081666,3.8152459,3.0194352,2.9843588,3.0428867,6.3785686,5.3165874,0.8204042,1.8868873
12.89048,13.644279,5.0052185,3.5094264,5.485149,5.585246,6.278519,6.019879,2.5681581,4.0388684,6.673311,3.5174277,4.1133556,2.9330623,2.929252,2.7454898,6.238834,3.9928167,0.0604635,1.852663
12.641994,10.8029785,5.0263124,3.171898,5.8909492,5.3597627,6.0124826,6.196051,2.2120874,3.57458,6.817059,4.5007906,3.651594,2.9465911,3.0456173,3.2071152,6.4739347,5.2733254,0.5062298,1.87051
12.368602,10.049245,4.8379974,3.6591067,5.8576674,5.2599487,5.8743677,5.7099257,1.7676601,3.5796142,6.855942,4.30848,3.5146048,3.3136518,2.8817866,3.1294277,6.5698895,5.351486,0.6738437,2.1420193
12.441296,11.52863,4.9419494,3.4737704,5.9993534,5.642901,5.8910775,6.5099297,2.19965,3.226314,7.15237,4.165729,3.2259908,2.731271,3.02698,3.346066,6.591349,5.263592,-0.47565776,1.5197043
-3.881228,5.75254,5.0204377,6.617291,4.168394,3.0429716,-0.932364,5.846873,7.5210967,4.7908335,6.7345576,3.0096908,8.207739,8.702418,6.082414,4.588327,3.244685,3.4022043,4.6259017,5.553623
12.71502,12.420955,5.006987,3.299158,5.846055,5.903025,5.8561974,6.6600604,2.969453,3.350144,7.225189,4.0454717,3.6895142,2.8775609,3.2875578,3.5565376,6.300426,4.7913427,-0.019290268,1.8100756
12.907293,12.709787,5.0649242,3.117324,5.8382974,5.6060963,6.080416,6.2270393,2.2036648,3.5619526,7.067234,4.06956,3.8072379,2.538191,3.2155774,3.318102,6.525294,4.583673,0.22301182,1.8658481
12.958677,12.183739,4.9000354,3.5086079,5.8785024,5.1284566,6.085208,4.814043,0.42298797,3.7053094,7.21295,3.7714443,3.8041582,2.4758203,3.0265915,3.151071,7.085424,4.213168,1.069453,2.5483298
12.97988,12.9282055,5.0023384,3.2475507,5.8142753,5.4703927,6.1045847,5.653655,1.5300207,3.660868,7.1419554,3.873288,3.8939266,2.4638262,3.1940765,3.2673786,6.7248826,4.275105,0.57485527,2.1745994
12.870702,13.08173,5.14783,3.1882062,5.5123134,5.588083,6.3231416,6.7041426,3.4390225,4.0187364,6.3842964,3.9767978,4.0511413,3.0308197,2.8286111,2.619338,5.944205,4.4704514,-0.21896344,1.3923697
12.649029,12.270644,4.933491,3.4668617,5.932548,5.6267543,5.927663,6.0973225,1.8548313,3.3504758,7.2572045,3.945404,3.472024,2.614589,3.1176646,3.3786826,6.683305,4.7751884,-0.064313985,1.8493744
13.061357,13.077247,5.1311264,3.0270805,5.811577,5.2537947,6.331639,5.813739,1.5364784,3.8132765,6.7995596,4.0495257,3.830256,2.2572265,2.9321427,2.8488157,6.6950974,4.3722954,0.23045951,1.729485
12.854579,12.301757,5.189172,2.8447049,5.9005733,5.433021,6.2696877,6.6672955,2.3581672,3.5964851,6.7248626,4.438716,3.6147919,2.3484406,3.0292568,3.0207236,6.4782534,5.027128,-0.2875598,1.3004022
12.740416,13.129254,5.0646935,3.341124,5.8188515,5.7917013,6.0279765,6.7485623,2.9543579,3.4465892,7.012854,3.9038208,3.5181427,2.7026384,2.9306126,3.0909765,6.283346,4.6509757,-0.6881846,1.3204714
12.712265,12.609316,5.0860167,3.1990492,5.95902,5.7460656,5.98562,6.8054843,2.7299693,3.2915716,7.104065,4.146942,3.3819783,2.5449097,3.016195,3.2580745,6.416727,4.939089,-0.6271397,1.3007545
12.590582,10.388818,4.9935865,3.272944,5.8373528,5.284715,5.983035,6.0461516,2.2631018,3.6643045,6.7169785,4.521844,3.7094615,3.1972845,2.9566286,3.116345,6.4023757,5.3114448,0.7484328,1.9901675
13.073273,12.603188,5.180488,2.8404872,5.810359,5.1817956,6.3843827,5.937923,1.6565297,3.8747687,6.653006,4.2948594,3.9079905,2.2868872,2.9862478,2.8506157,6.6375465,4.5842595,0.39653683,1.7152333
12.673148,12.12213,5.015406,3.260017,5.8962064,5.645942,6.01137,6.478065,2.321306,3.4149573,7.058314,4.121135,3.539633,2.6563656,3.13528,3.3226092,6.5150466,4.971244,-0.1945104,1.6391866
12.983469,13.437679,4.977585,3.4551342,5.8526,5.379069,6.1019664,5.3993225,1.121433,3.6160092,7.205727,3.6368544,3.6619604,2.3368611,2.8822486,3.0098193,6.8607078,4.0807877,0.1780716,1.9869578
12.843164,12.127822,5.2346683,2.7292988,5.8328996,5.577693,6.2410655,7.079148,3.1187563,3.6240454,6.6257143,4.5865417,3.753917,2.5741076,3.1325183,3.1024637,6.2031407,5.151705,-0.252365,1.2529789
12.909772,12.433867,5.2254868,2.8362596,5.7252855,5.534594,6.270358,6.8737836,3.220518,3.7923439,6.5198474,4.417743,3.896191,2.742544,2.9991858,2.9046898,6.107294,4.8849573,-0.09402196,1.3390414
13.103235,12.595283,5.1920986,2.8247814,5.820719,5.1591067,6.3704185,5.903704,1.661267,3.87318,6.6536107,4.312742,3.9076924,2.300448,2.9479349,2.8274033,6.634394,4.5756392,0.44608107,1.7191874
12.79647,12.27105,5.080279,3.1180394,5.61686,6.1777596,5.774239,7.2096357,4.6527333,3.5602162,6.9899487,4.2441077,4.1976748,3.5388508,3.4752364,3.6532044,5.6314163,4.732332,0.5259316,1.9885544
12.851579,12.247582,5.227253,2.7790496,5.759536,5.6619177,6.207977,7.1475353,3.4650576,3.6741884,6.602314,4.5145984,3.8611786,2.7537923,3.1437957,3.1063569,6.0610538,5.0565658,-0.18523002,1.3087928
12.778659,12.229414,4.934984,3.3864505,5.6333084,6.138918,5.6494226,6.563637,3.8498924,3.5152802,7.2888117,3.9725702,4.2184987,3.546976,3.5770757,3.862315,5.9132123,4.509733,0.96203,2.4858925
12.89755,12.28244,5.206204,2.8278527,5.665067,5.876583,6.042009,7.218851,4.185025,3.6957984,6.693748,4.470408,4.118383,3.1488233,3.2922122,3.3089678,5.7797146,4.8744335,0.28337756,1.6240295
12.627026,12.215598,5.052006,3.2355318,5.7180266,5.7253766,6.124962,6.8614182,3.0374155,3.6244307,6.7604637,4.1383243,3.7323406,2.8916574,3.13061,3.1469297,6.199752,4.9602947,-0.35631278,1.4826361
12.843257,12.965388,5.153084,3.0752912,5.836495,5.9075937,5.977982,7.0547066,3.5016038,3.4050941,7.0255857,4.150506,3.6739686,2.7555916,3.113409,3.2978582,6.120655,4.7517867,-0.40851533,1.3692174
12.70782,12.42471,5.0216546,3.3146515,5.6054726,6.2339096,5.724392,7.192514,4.6286063,3.5092247,7.056152,4.0633183,4.0917563,3.600538,3.4017818,3.6265948,5.6400986,4.6856723,0.2972398,1.945033
13.075353,12.595333,5.180728,2.8843663,5.7268248,5.401313,6.236711,6.20652,2.5018532,3.8568718,6.690458,4.2716813,4.055733,2.6694965,3.0489755,2.9854088,6.33322,4.544754,0.54326034,1.8104503
12.539361,10.238007,4.910178,3.4584727,5.81146,5.2874885,5.907072,5.753485,2.0438292,3.6721973,6.812533,4.388748,3.7498088,3.3367832,2.9896975,3.1858473,6.4561687,5.2195115,0.99647355,2.2569213
12.689786,12.451396,5.0079594,3.355578,5.591696,6.253589,5.714224,7.189788,4.676141,3.5134466,7.0638595,4.0259657,4.096451,3.6363764,3.4013479,3.6262584,5.6274633,4.6624184,0.27964547,1.9562789
12.729785,12.618554,4.908112,3.553042,5.799547,5.642764,5.9544964,5.8849587,1.9136415,3.5232317,7.2135057,3.7509506,3.7113028,2.760542,3.1404448,3.3224156,6.6059093,4.461903,0.2100368,2.0793657
12.78945,12.492793,5.1089964,3.0569456,5.7543254,5.839065,6.041713,6.94704,3.3294907,3.547702,6.9098053,4.2151403,3.8498561,2.8528662,3.2701912,3.3590207,6.135564,4.8502016,-0.10322238,1.5975564
12.952495,13.201582,4.95667,3.477019,5.748142,5.540505,6.0232916,5.570182,1.729254,3.67376,7.182931,3.6585581,3.8979032,2.6690621,3.0687256,3.180723,6.633229,4.0873604,0.516662,2.217122
12.677041,12.309759,5.1003666,3.1552343,5.823048,5.725664,6.0784116,6.9474845,3.0724044,3.4867423,6.842795,4.2128057,3.5767498,2.7673125,3.041739,3.1501024,6.2372346,5.033378,-0.52640545,1.309528
12.955821,12.174104,5.2539554,2.6712275,5.7603493,5.5465274,6.2467656,6.9347324,3.2462256,3.7546215,6.565839,4.5946,3.9704564,2.70381,3.1558747,3.0831296,6.116058,4.9923234,0.15008774,1.4536757
12.847142,12.812244,5.1189733,3.0919774,5.958499,5.534822,6.127613,6.459446,2.1525576,3.4310713,7.0150948,4.1482635,3.45794,2.3145485,2.958273,3.0971658,6.5885468,4.782388,-0.43416402,1.3648148
-3.7651033,5.751272,4.9942985,6.3137226,4.2689967,3.0577366,-0.56462073,5.2902536,7.0003347,4.829724,6.4996266,2.6237946,8.35051,7.916637,5.905733,4.3800077,3.794674,3.2981908,4.9289184,5.364858
-3.0133488,5.3595824,5.007049,6.5591483,4.131978,3.3311615,-0.030524455,5.815142,6.982368,4.8595905,6.7152705,3.0331156,7.7760415,8.544152,5.783051,4.6626844,3.2068563,3.4348881,4.66302,5.751368
12.778445,12.625011,5.152815,3.038925,5.808581,5.897396,6.005933,7.1815567,3.6316476,3.4466462,6.9215684,4.258168,3.7025855,2.8335955,3.1535437,3.2980947,6.0590553,4.9154596,-0.40707198,1.3449966
12.640786,12.105363,4.9936967,3.3131027,5.878045,5.729043,5.9517164,6.533064,2.51222,3.389644,7.109337,4.10225,3.5694408,2.7581987,3.1888764,3.4030344,6.4472055,4.9508224,-0.15044065,1.7048316
12.854356,12.595733,5.147659,3.0249972,5.8886967,5.705582,6.031929,6.7723746,2.9628844,3.442994,6.98177,4.264262,3.638353,2.6344552,3.0743046,3.238949,6.297528,4.8454614,-0.2056465,1.4512936
-4.1314707,5.871462,4.9727035,6.368911,4.149062,3.0898738,-1.1004205,5.8934855,7.55252,4.8112235,6.775406,2.7231004,8.16535,8.590899,6.239819,4.6248765,3.1732826,3.4513521,4.5011735,5.917708
12.55179,10.056604,5.001779,3.2126935,5.9035387,5.2903185,5.949696,6.148528,2.259052,3.5748117,6.756491,4.6501527,3.6291578,3.1567438,3.0067327,3.2044218,6.4361286,5.493759,0.7283815,1.9527167
12.258732,8.687889,4.83067,3.575773,5.890788,5.20316,5.742689,5.82566,2.1646688,3.5476437,6.7566366,4.709959,3.5531101,3.7046432,2.9264157,3.2578952,6.422059,5.818031,1.19798,2.2910702
12.802676,13.142597,5.0559053,3.348389,5.613851,5.4267035,6.371136,6.216537,2.3041425,3.9482868,6.5506787,3.7986164,3.8354812,2.6831903,2.817247,2.627495,6.370561,4.418051,-0.33943415,1.4775915
12.512136,12.039608,4.9903855,3.4375756,5.9445777,5.778256,5.8882966,6.7793045,2.744057,3.237385,7.1278024,4.083153,3.2798991,2.7985525,2.9868317,3.2983108,6.4029737,5.130722,-0.6773671,1.3645526
